"TOA5","DanaFk._297","CR800","15297","CR800.Std.11","CPU:DanaFk082114.CR8","42213","T15min"
"2021-06-26 03:00:00",228183,12.82,0.78,12.23,0.9,0.92,0.14
"2021-06-26 03:15:00",228184,12.8,0.779,12.11,0.9,0.919,0.14
"2021-06-26 03:30:00",228185,12.79,0.781,12,0.9,0.921,0.14
"2021-06-26 03:45:00",228186,12.78,0.78,11.88,0.9,0.92,0.14
"2021-06-26 04:00:00",228187,12.77,0.783,11.77,0.9,0.923,0.14
"2021-06-26 04:15:00",228188,12.77,0.782,11.66,0.9,0.922,0.14
"2021-06-26 04:30:00",228189,12.75,0.782,11.55,0.9,0.923,0.14
"2021-06-26 04:45:00",228190,12.75,0.782,11.44,0.9,0.923,0.14
"2021-06-26 05:00:00",228191,12.74,0.78,11.34,0.9,0.921,0.14
"2021-06-26 05:15:00",228192,12.73,0.782,11.24,0.9,0.923,0.14
"2021-06-26 05:30:00",228193,12.72,0.782,11.13,0.9,0.923,0.14
"2021-06-26 05:45:00",228194,12.71,0.783,11.03,0.9,0.923,0.14
"2021-06-26 06:00:00",228195,12.69,0.782,10.93,0.9,0.923,0.14
"2021-06-26 06:15:00",228196,12.69,0.784,10.83,0.9,0.924,0.14
"2021-06-26 06:30:00",228197,12.68,0.784,10.73,0.9,0.925,0.14
"2021-06-26 06:45:00",228198,12.67,0.785,10.63,0.9,0.925,0.14
"2021-06-26 07:00:00",228199,12.66,0.785,10.54,0.9,0.925,0.14
"2021-06-26 07:15:00",228200,12.66,0.782,10.45,0.9,0.923,0.14
"2021-06-26 07:30:00",228201,12.69,0.783,10.38,0.9,0.923,0.14
"2021-06-26 07:45:00",228202,12.74,0.785,10.32,0.9,0.925,0.14
"2021-06-26 08:00:00",228203,12.83,0.785,10.29,0.9,0.925,0.14
"2021-06-26 08:15:00",228204,12.95,0.784,10.29,0.9,0.924,0.14
"2021-06-26 08:30:00",228205,13.09,0.785,10.32,0.9,0.925,0.14
"2021-06-26 08:45:00",228206,13.26,0.783,10.39,0.9,0.923,0.14
"2021-06-26 09:00:00",228207,13.47,0.785,10.48,0.9,0.925,0.14
"2021-06-26 09:15:00",228208,13.44,0.783,10.6,0.9,0.924,0.14
"2021-06-26 09:30:00",228209,13.43,0.784,10.76,0.9,0.925,0.14
"2021-06-26 09:45:00",228210,13.41,0.785,10.94,0.9,0.925,0.14
"2021-06-26 10:00:00",228211,13.39,0.785,11.16,0.9,0.925,0.14
"2021-06-26 10:15:00",228212,13.37,0.785,11.41,0.9,0.925,0.14
"2021-06-26 10:30:00",228213,13.36,0.786,11.62,0.9,0.927,0.14
"2021-06-26 10:45:00",228214,13.34,0.784,11.85,0.9,0.924,0.14
"2021-06-26 11:00:00",228215,13.32,0.787,12.09,0.9,0.927,0.14
"2021-06-26 11:15:00",228216,13.31,0.785,12.32,0.9,0.925,0.14
"2021-06-26 11:30:00",228217,13.3,0.784,12.59,0.9,0.925,0.14
"2021-06-26 11:45:00",228218,13.31,0.784,12.86,0.9,0.925,0.14
"2021-06-26 12:00:00",228219,13.3,0.785,13.14,0.9,0.925,0.14
"2021-06-26 12:15:00",228220,13.29,0.784,13.43,0.9,0.925,0.14
"2021-06-26 12:30:00",228221,13.28,0.784,13.72,0.9,0.924,0.14
"2021-06-26 12:45:00",228222,13.27,0.782,14.04,0.9,0.922,0.14
"2021-06-26 13:00:00",228223,13.26,0.783,14.36,0.9,0.924,0.14
"2021-06-26 13:15:00",228224,13.26,0.785,14.69,0.9,0.925,0.14
"2021-06-26 13:30:00",228225,13.26,0.784,15.01,0.9,0.924,0.14
"2021-06-26 13:45:00",228226,13.26,0.782,15.31,0.9,0.922,0.14
"2021-06-26 14:00:00",228227,13.24,0.782,15.6,0.9,0.923,0.14
"2021-06-26 14:15:00",228228,13.23,0.783,15.9,0.9,0.923,0.14
"2021-06-26 14:30:00",228229,13.22,0.781,16.16,0.9,0.921,0.14
"2021-06-26 14:45:00",228230,13.22,0.781,16.4,0.9,0.921,0.14
"2021-06-26 15:00:00",228231,13.21,0.779,16.63,0.9,0.92,0.14
"2021-06-26 15:15:00",228232,13.22,0.778,16.67,0.9,0.918,0.14
"2021-06-26 15:30:00",228233,13.22,0.779,16.63,0.9,0.919,0.14
"2021-06-26 15:45:00",228234,13.22,0.776,16.59,0.9,0.916,0.14
"2021-06-26 16:00:00",228235,13.23,0.775,16.5,0.9,0.915,0.14
"2021-06-26 16:15:00",228236,13.22,0.775,16.47,0.9,0.915,0.14
"2021-06-26 16:30:00",228237,13.22,0.772,16.51,0.9,0.912,0.14
"2021-06-26 16:45:00",228238,13.22,0.772,16.57,0.9,0.912,0.14
"2021-06-26 17:00:00",228239,13.22,0.77,16.59,0.9,0.91,0.14
"2021-06-26 17:15:00",228240,13.23,0.77,16.6,0.9,0.91,0.14
"2021-06-26 17:30:00",228241,13.22,0.77,16.63,0.9,0.91,0.14
"2021-06-26 17:45:00",228242,13.23,0.766,16.67,0.9,0.907,0.14
"2021-06-26 18:00:00",228243,13.24,0.766,16.7,0.9,0.907,0.14
"2021-06-26 18:15:00",228244,13.22,0.765,16.72,0.9,0.905,0.14
"2021-06-26 18:30:00",228245,13.19,0.764,16.73,0.9,0.904,0.14
"2021-06-26 18:45:00",228246,13.17,0.763,16.74,0.9,0.904,0.14
"2021-06-26 19:00:00",228247,13.14,0.763,16.73,0.9,0.904,0.14
"2021-06-26 19:15:00",228248,13.12,0.762,16.7,0.9,0.902,0.14
"2021-06-26 19:30:00",228249,13.1,0.761,16.66,0.9,0.901,0.14
"2021-06-26 19:45:00",228250,13.09,0.761,16.62,0.9,0.901,0.14
"2021-06-26 20:00:00",228251,13.07,0.761,16.57,0.9,0.901,0.14
"2021-06-26 20:15:00",228252,13.05,0.759,16.52,0.9,0.9,0.14
"2021-06-26 20:30:00",228253,13.04,0.759,16.46,0.9,0.9,0.14
"2021-06-26 20:45:00",228254,13.03,0.758,16.4,0.9,0.898,0.14
"2021-06-26 21:00:00",228255,13,0.759,16.33,0.9,0.899,0.14
"2021-06-26 21:15:00",228256,12.99,0.758,16.25,0.9,0.898,0.14
"2021-06-26 21:30:00",228257,12.98,0.756,16.16,0.9,0.896,0.14
"2021-06-26 21:45:00",228258,12.97,0.756,16.08,0.9,0.896,0.14
"2021-06-26 22:00:00",228259,12.95,0.757,15.99,0.9,0.897,0.14
"2021-06-26 22:15:00",228260,12.94,0.756,15.89,0.9,0.897,0.14
"2021-06-26 22:30:00",228261,12.92,0.756,15.79,0.9,0.896,0.14
"2021-06-26 22:45:00",228262,12.92,0.755,15.68,0.9,0.895,0.14
"2021-06-26 23:00:00",228263,12.9,0.755,15.56,0.9,0.896,0.14
"2021-06-26 23:15:00",228264,12.89,0.755,15.43,0.9,0.896,0.14
"2021-06-26 23:30:00",228265,12.88,0.756,15.3,0.9,0.897,0.14
"2021-06-26 23:45:00",228266,12.87,0.757,15.17,0.9,0.897,0.14
"2021-06-27 00:00:00",228267,12.86,0.757,15.04,0.9,0.897,0.14
"2021-06-27 00:15:00",228268,12.84,0.758,14.92,0.9,0.898,0.14
"2021-06-27 00:30:00",228269,12.83,0.758,14.81,0.9,0.899,0.14
"2021-06-27 00:45:00",228270,12.82,0.76,14.69,0.9,0.9,0.14
"2021-06-27 01:00:00",228271,12.81,0.761,14.58,0.9,0.901,0.14
"2021-06-27 01:15:00",228272,12.8,0.764,14.47,0.9,0.904,0.14
"2021-06-27 01:30:00",228273,12.79,0.764,14.37,0.9,0.905,0.14
"2021-06-27 01:45:00",228274,12.78,0.765,14.27,0.9,0.905,0.14
"2021-06-27 02:00:00",228275,12.77,0.766,14.17,0.9,0.906,0.14
"2021-06-27 02:15:00",228276,12.76,0.766,14.08,0.9,0.907,0.14
"2021-06-27 02:30:00",228277,12.75,0.766,13.99,0.9,0.906,0.14
"2021-06-27 02:45:00",228278,12.74,0.768,13.9,0.9,0.908,0.14
"2021-06-27 03:00:00",228279,12.73,0.771,13.81,0.9,0.911,0.14
"2021-06-27 03:15:00",228280,12.72,0.77,13.71,0.9,0.911,0.14
"2021-06-27 03:30:00",228281,12.71,0.771,13.62,0.9,0.911,0.14
"2021-06-27 03:45:00",228282,12.7,0.772,13.52,0.9,0.912,0.14
"2021-06-27 04:00:00",228283,12.69,0.771,13.42,0.9,0.911,0.14
"2021-06-27 04:15:00",228284,12.68,0.773,13.31,0.9,0.914,0.14
"2021-06-27 04:30:00",228285,12.67,0.774,13.21,0.9,0.914,0.14
"2021-06-27 04:45:00",228286,12.66,0.775,13.11,0.9,0.915,0.14
"2021-06-27 05:00:00",228287,12.66,0.774,13.01,0.9,0.914,0.14
"2021-06-27 05:15:00",228288,12.65,0.775,12.91,0.9,0.916,0.14
"2021-06-27 05:30:00",228289,12.64,0.775,12.81,0.9,0.915,0.14
"2021-06-27 05:45:00",228290,12.63,0.777,12.72,0.9,0.917,0.14
"2021-06-27 06:00:00",228291,12.62,0.775,12.63,0.9,0.916,0.14
"2021-06-27 06:15:00",228292,12.62,0.776,12.54,0.9,0.917,0.14
"2021-06-27 06:30:00",228293,12.61,0.776,12.44,0.9,0.917,0.14
"2021-06-27 06:45:00",228294,12.6,0.778,12.35,0.9,0.919,0.14
"2021-06-27 07:00:00",228295,12.6,0.777,12.26,0.9,0.917,0.14
"2021-06-27 07:15:00",228296,12.6,0.778,12.18,0.9,0.918,0.14
"2021-06-27 07:30:00",228297,12.62,0.777,12.11,0.9,0.917,0.14
"2021-06-27 07:45:00",228298,12.68,0.778,12.04,0.9,0.919,0.14
"2021-06-27 08:00:00",228299,12.76,0.778,12.01,0.9,0.919,0.14
"2021-06-27 08:15:00",228300,12.86,0.778,12.01,0.9,0.918,0.14
"2021-06-27 08:30:00",228301,12.99,0.779,12.03,0.9,0.919,0.14
"2021-06-27 08:45:00",228302,13.14,0.781,12.1,0.9,0.921,0.14
"2021-06-27 09:00:00",228303,13.34,0.781,12.2,0.9,0.921,0.14
"2021-06-27 09:15:00",228304,13.4,0.779,12.33,0.9,0.92,0.14
"2021-06-27 09:30:00",228305,13.38,0.781,12.48,0.9,0.921,0.14
"2021-06-27 09:45:00",228306,13.37,0.781,12.66,0.9,0.922,0.14
"2021-06-27 10:00:00",228307,13.35,0.78,12.89,0.9,0.921,0.14
"2021-06-27 10:15:00",228308,13.33,0.782,13.15,0.9,0.922,0.14
"2021-06-27 10:30:00",228309,13.31,0.783,13.39,0.9,0.923,0.14
"2021-06-27 10:45:00",228310,13.28,0.782,13.65,0.9,0.923,0.14
"2021-06-27 11:00:00",228311,13.28,0.781,13.84,0.9,0.921,0.14
"2021-06-27 11:15:00",228312,13.28,0.782,14.01,0.9,0.922,0.14
"2021-06-27 11:30:00",228313,13.27,0.781,14.17,0.9,0.921,0.14
"2021-06-27 11:45:00",228314,13.27,0.782,14.29,0.9,0.922,0.14
"2021-06-27 12:00:00",228315,13.27,0.782,14.56,0.9,0.922,0.14
"2021-06-27 12:15:00",228316,13.26,0.781,14.87,0.9,0.921,0.14
"2021-06-27 12:30:00",228317,13.25,0.781,15.27,0.9,0.922,0.14
"2021-06-27 12:45:00",228318,13.24,0.78,15.62,0.9,0.92,0.14
"2021-06-27 13:00:00",228319,13.23,0.78,15.96,0.9,0.92,0.14
"2021-06-27 13:15:00",228320,13.23,0.78,16.24,0.9,0.92,0.14
"2021-06-27 13:30:00",228321,13.22,0.778,16.54,0.9,0.919,0.14
"2021-06-27 13:45:00",228322,13.22,0.776,16.88,0.9,0.917,0.14
"2021-06-27 14:00:00",228323,13.21,0.776,17.2,0.9,0.916,0.14
"2021-06-27 14:15:00",228324,13.2,0.775,17.51,0.9,0.916,0.14
"2021-06-27 14:30:00",228325,13.19,0.774,17.78,0.9,0.915,0.14
"2021-06-27 14:45:00",228326,13.19,0.772,17.91,0.9,0.912,0.14
"2021-06-27 15:00:00",228327,13.2,0.772,17.92,0.9,0.912,0.14
"2021-06-27 15:15:00",228328,13.2,0.771,17.88,0.9,0.912,0.14
"2021-06-27 15:30:00",228329,13.2,0.77,17.79,0.9,0.91,0.14
"2021-06-27 15:45:00",228330,13.19,0.769,17.76,0.9,0.91,0.14
"2021-06-27 16:00:00",228331,13.18,0.767,17.81,0.9,0.908,0.14
"2021-06-27 16:15:00",228332,13.17,0.769,17.93,0.9,0.909,0.14
"2021-06-27 16:30:00",228333,13.17,0.766,18.1,0.9,0.906,0.14
"2021-06-27 16:45:00",228334,13.17,0.764,18.23,0.9,0.905,0.14
"2021-06-27 17:00:00",228335,13.17,0.763,18.34,0.9,0.903,0.14
"2021-06-27 17:15:00",228336,13.17,0.763,18.44,0.9,0.903,0.14
"2021-06-27 17:30:00",228337,13.18,0.762,18.5,0.9,0.903,0.14
"2021-06-27 17:45:00",228338,13.19,0.761,18.53,0.9,0.901,0.14
"2021-06-27 18:00:00",228339,13.19,0.761,18.52,0.9,0.901,0.14
"2021-06-27 18:15:00",228340,13.19,0.76,18.5,0.9,0.901,0.14
"2021-06-27 18:30:00",228341,13.15,0.759,18.45,0.9,0.899,0.14
"2021-06-27 18:45:00",228342,13.12,0.758,18.39,0.9,0.898,0.14
"2021-06-27 19:00:00",228343,13.1,0.76,18.31,0.9,0.9,0.14
"2021-06-27 19:15:00",228344,13.08,0.757,18.23,0.9,0.898,0.14
"2021-06-27 19:30:00",228345,13.06,0.757,18.15,0.9,0.897,0.14
"2021-06-27 19:45:00",228346,13.04,0.756,18.09,0.9,0.897,0.14
"2021-06-27 20:00:00",228347,13.02,0.757,18.03,0.9,0.897,0.14
"2021-06-27 20:15:00",228348,13.01,0.756,17.97,0.9,0.896,0.14
"2021-06-27 20:30:00",228349,12.99,0.757,17.9,0.9,0.897,0.14
"2021-06-27 20:45:00",228350,12.98,0.757,17.84,0.9,0.897,0.14
"2021-06-27 21:00:00",228351,12.96,0.756,17.77,0.9,0.896,0.14
"2021-06-27 21:15:00",228352,12.95,0.754,17.69,0.9,0.895,0.14
"2021-06-27 21:30:00",228353,12.94,0.754,17.61,0.9,0.894,0.14
"2021-06-27 21:45:00",228354,12.92,0.755,17.53,0.9,0.895,0.14
"2021-06-27 22:00:00",228355,12.91,0.755,17.45,0.9,0.895,0.14
"2021-06-27 22:15:00",228356,12.89,0.754,17.35,0.9,0.895,0.14
"2021-06-27 22:30:00",228357,12.89,0.756,17.24,0.9,0.897,0.14
"2021-06-27 22:45:00",228358,12.87,0.755,17.14,0.9,0.896,0.14
"2021-06-27 23:00:00",228359,12.86,0.756,17.03,0.9,0.896,0.14
"2021-06-27 23:15:00",228360,12.85,0.759,16.92,0.9,0.9,0.14
"2021-06-27 23:30:00",228361,12.84,0.756,16.81,0.9,0.897,0.14
"2021-06-27 23:45:00",228362,12.83,0.756,16.69,0.9,0.897,0.14
"2021-06-28 00:00:00",228363,12.81,0.758,16.57,0.9,0.898,0.14
"2021-06-28 00:15:00",228364,12.8,0.758,16.45,0.9,0.898,0.14
"2021-06-28 00:30:00",228365,12.79,0.76,16.33,0.9,0.9,0.14
"2021-06-28 00:45:00",228366,12.78,0.76,16.22,0.9,0.9,0.14
"2021-06-28 01:00:00",228367,12.77,0.76,16.1,0.9,0.901,0.14
"2021-06-28 01:15:00",228368,12.76,0.76,15.98,0.9,0.901,0.14
"2021-06-28 01:30:00",228369,12.75,0.762,15.85,0.9,0.902,0.14
"2021-06-28 01:45:00",228370,12.74,0.763,15.73,0.9,0.904,0.14
"2021-06-28 02:00:00",228371,12.73,0.763,15.6,0.9,0.903,0.14
"2021-06-28 02:15:00",228372,12.72,0.764,15.48,0.9,0.905,0.14
"2021-06-28 02:30:00",228373,12.71,0.765,15.34,0.9,0.905,0.14
"2021-06-28 02:45:00",228374,12.7,0.767,15.22,0.9,0.907,0.14
"2021-06-28 03:00:00",228375,12.69,0.766,15.08,0.9,0.906,0.14
"2021-06-28 03:15:00",228376,12.68,0.768,14.95,0.9,0.909,0.14
"2021-06-28 03:30:00",228377,12.68,0.768,14.82,0.9,0.908,0.14
"2021-06-28 03:45:00",228378,12.66,0.769,14.68,0.9,0.909,0.14
"2021-06-28 04:00:00",228379,12.66,0.769,14.57,0.9,0.91,0.14
"2021-06-28 04:15:00",228380,12.65,0.77,14.45,0.9,0.91,0.14
"2021-06-28 04:30:00",228381,12.64,0.771,14.33,0.9,0.911,0.14
"2021-06-28 04:45:00",228382,12.63,0.772,14.2,0.9,0.913,0.14
"2021-06-28 05:00:00",228383,12.63,0.77,14.08,0.9,0.91,0.14
"2021-06-28 05:15:00",228384,12.62,0.773,13.96,0.9,0.913,0.14
"2021-06-28 05:30:00",228385,12.61,0.773,13.84,0.9,0.913,0.14
"2021-06-28 05:45:00",228386,12.61,0.773,13.72,0.9,0.913,0.14
"2021-06-28 06:00:00",228387,12.6,0.772,13.6,0.9,0.912,0.14
"2021-06-28 06:15:00",228388,12.6,0.773,13.48,0.9,0.913,0.14
"2021-06-28 06:30:00",228389,12.59,0.774,13.37,0.9,0.915,0.14
"2021-06-28 06:45:00",228390,12.59,0.773,13.26,0.9,0.914,0.14
"2021-06-28 07:00:00",228391,12.59,0.773,13.15,0.9,0.913,0.14
"2021-06-28 07:15:00",228392,12.59,0.774,13.06,0.9,0.914,0.14
"2021-06-28 07:30:00",228393,12.61,0.773,12.97,0.9,0.913,0.14
"2021-06-28 07:45:00",228394,12.66,0.776,12.88,0.9,0.916,0.14
"2021-06-28 08:00:00",228395,12.74,0.774,12.84,0.9,0.915,0.14
"2021-06-28 08:15:00",228396,12.84,0.775,12.83,0.9,0.916,0.14
"2021-06-28 08:30:00",228397,12.97,0.776,12.86,0.9,0.916,0.14
"2021-06-28 08:45:00",228398,13.12,0.775,12.92,0.9,0.915,0.14
"2021-06-28 09:00:00",228399,13.31,0.774,13.02,0.9,0.914,0.14
"2021-06-28 09:15:00",228400,13.38,0.776,13.15,0.9,0.916,0.14
"2021-06-28 09:30:00",228401,13.37,0.778,13.3,0.9,0.918,0.14
"2021-06-28 09:45:00",228402,13.34,0.777,13.49,0.9,0.917,0.14
"2021-06-28 10:00:00",228403,13.33,0.777,13.72,0.9,0.918,0.14
"2021-06-28 10:15:00",228404,13.31,0.778,13.96,0.9,0.918,0.14
"2021-06-28 10:30:00",228405,13.28,0.779,14.17,0.9,0.92,0.14
"2021-06-28 10:45:00",228406,13.26,0.778,14.39,0.9,0.918,0.14
"2021-06-28 11:00:00",228407,13.25,0.778,14.62,0.9,0.918,0.14
"2021-06-28 11:15:00",228408,13.24,0.779,14.82,0.9,0.919,0.14
"2021-06-28 11:30:00",228409,13.24,0.777,15.04,0.9,0.918,0.14
"2021-06-28 11:45:00",228410,13.24,0.777,15.14,0.9,0.917,0.14
"2021-06-28 12:00:00",228411,13.24,0.778,15.32,0.9,0.918,0.14
"2021-06-28 12:15:00",228412,13.23,0.778,15.58,0.9,0.919,0.14
"2021-06-28 12:30:00",228413,13.23,0.777,15.61,0.9,0.917,0.14
"2021-06-28 12:45:00",228414,13.23,0.775,15.57,0.9,0.916,0.14
"2021-06-28 13:00:00",228415,13.23,0.777,15.53,0.9,0.917,0.14
"2021-06-28 13:15:00",228416,13.23,0.776,15.56,0.9,0.916,0.14
"2021-06-28 13:30:00",228417,13.22,0.776,15.75,0.9,0.916,0.14
"2021-06-28 13:45:00",228418,13.22,0.774,16.06,0.9,0.915,0.14
"2021-06-28 14:00:00",228419,13.21,0.775,16.39,0.9,0.915,0.14
"2021-06-28 14:15:00",228420,13.19,0.773,16.7,0.9,0.914,0.14
"2021-06-28 14:30:00",228421,13.17,0.772,16.86,0.9,0.912,0.14
"2021-06-28 14:45:00",228422,13.14,0.773,16.84,0.9,0.914,0.14
"2021-06-28 15:00:00",228423,13.22,0.771,16.78,0.9,0.912,0.14
"2021-06-28 15:15:00",228424,13.24,0.772,16.63,0.9,0.913,0.14
"2021-06-28 15:30:00",228425,13.24,0.77,16.49,0.9,0.91,0.14
"2021-06-28 15:45:00",228426,13.25,0.769,16.4,0.9,0.909,0.14
"2021-06-28 16:00:00",228427,13.24,0.767,16.34,0.9,0.907,0.14
"2021-06-28 16:15:00",228428,13.24,0.766,16.3,0.9,0.907,0.14
"2021-06-28 16:30:00",228429,13.26,0.765,16.28,0.9,0.905,0.14
"2021-06-28 16:45:00",228430,13.26,0.764,16.31,0.9,0.904,0.14
"2021-06-28 17:00:00",228431,13.25,0.763,16.4,0.9,0.903,0.14
"2021-06-28 17:15:00",228432,13.24,0.763,16.59,0.9,0.903,0.14
"2021-06-28 17:30:00",228433,13.21,0.763,16.75,0.9,0.904,0.14
"2021-06-28 17:45:00",228434,13.18,0.762,16.84,0.9,0.902,0.14
"2021-06-28 18:00:00",228435,13.16,0.761,16.87,0.9,0.901,0.14
"2021-06-28 18:15:00",228436,13.14,0.76,16.88,0.9,0.9,0.14
"2021-06-28 18:30:00",228437,13.12,0.76,16.87,0.9,0.9,0.14
"2021-06-28 18:45:00",228438,13.1,0.759,16.84,0.9,0.9,0.14
"2021-06-28 19:00:00",228439,13.08,0.759,16.78,0.9,0.899,0.14
"2021-06-28 19:15:00",228440,13.07,0.757,16.7,0.9,0.897,0.14
"2021-06-28 19:30:00",228441,13.05,0.76,16.62,0.9,0.9,0.14
"2021-06-28 19:45:00",228442,13.03,0.76,16.55,0.9,0.9,0.14
"2021-06-28 20:00:00",228443,13.02,0.758,16.48,0.9,0.899,0.14
"2021-06-28 20:15:00",228444,13,0.758,16.42,0.9,0.898,0.14
"2021-06-28 20:30:00",228445,12.99,0.76,16.37,0.9,0.901,0.14
"2021-06-28 20:45:00",228446,12.98,0.761,16.33,0.9,0.901,0.14
"2021-06-28 21:00:00",228447,12.96,0.761,16.28,0.9,0.902,0.14
"2021-06-28 21:15:00",228448,12.95,0.76,16.23,0.9,0.901,0.14
"2021-06-28 21:30:00",228449,12.93,0.763,16.18,0.9,0.903,0.14
"2021-06-28 21:45:00",228450,12.93,0.762,16.12,0.9,0.902,0.14
"2021-06-28 22:00:00",228451,12.91,0.763,16.05,0.9,0.903,0.14
"2021-06-28 22:15:00",228452,12.9,0.762,15.98,0.9,0.902,0.14
"2021-06-28 22:30:00",228453,12.89,0.762,15.9,0.9,0.902,0.14
"2021-06-28 22:45:00",228454,12.88,0.762,15.81,0.9,0.902,0.14
"2021-06-28 23:00:00",228455,12.87,0.763,15.74,0.9,0.904,0.14
"2021-06-28 23:15:00",228456,12.85,0.766,15.66,0.9,0.906,0.14
"2021-06-28 23:30:00",228457,12.84,0.767,15.57,0.9,0.908,0.14
"2021-06-28 23:45:00",228458,12.83,0.766,15.49,0.9,0.907,0.14
"2021-06-29 00:00:00",228459,12.82,0.77,15.4,0.9,0.91,0.14
"2021-06-29 00:15:00",228460,12.81,0.769,15.31,0.9,0.909,0.14
"2021-06-29 00:30:00",228461,12.8,0.77,15.22,0.9,0.911,0.14
"2021-06-29 00:45:00",228462,12.79,0.771,15.13,0.9,0.911,0.14
"2021-06-29 01:00:00",228463,12.78,0.773,15.03,0.9,0.913,0.14
"2021-06-29 01:15:00",228464,12.77,0.772,14.94,0.9,0.912,0.14
"2021-06-29 01:30:00",228465,12.76,0.772,14.84,0.9,0.912,0.14
"2021-06-29 01:45:00",228466,12.75,0.773,14.74,0.9,0.914,0.14
"2021-06-29 02:00:00",228467,12.74,0.776,14.65,0.9,0.916,0.14
"2021-06-29 02:15:00",228468,12.72,0.777,14.55,0.9,0.918,0.14
"2021-06-29 02:30:00",228469,12.72,0.779,14.45,0.9,0.919,0.14
"2021-06-29 02:45:00",228470,12.71,0.777,14.34,0.9,0.917,0.14
"2021-06-29 03:00:00",228471,12.7,0.78,14.23,0.9,0.92,0.14
"2021-06-29 03:15:00",228472,12.69,0.779,14.12,0.9,0.919,0.14
"2021-06-29 03:30:00",228473,12.68,0.782,14.02,0.9,0.923,0.14
"2021-06-29 03:45:00",228474,12.68,0.781,13.91,0.9,0.921,0.14
"2021-06-29 04:00:00",228475,12.66,0.783,13.81,0.9,0.923,0.14
"2021-06-29 04:15:00",228476,12.65,0.784,13.71,0.9,0.924,0.14
"2021-06-29 04:30:00",228477,12.65,0.784,13.61,0.9,0.925,0.14
"2021-06-29 04:45:00",228478,12.64,0.784,13.5,0.9,0.924,0.14
"2021-06-29 05:00:00",228479,12.63,0.785,13.41,0.9,0.925,0.14
"2021-06-29 05:15:00",228480,12.63,0.782,13.31,0.9,0.923,0.14
"2021-06-29 05:30:00",228481,12.62,0.783,13.22,0.9,0.923,0.14
"2021-06-29 05:45:00",228482,12.61,0.783,13.12,0.9,0.924,0.14
"2021-06-29 06:00:00",228483,12.61,0.784,13.02,0.9,0.924,0.14
"2021-06-29 06:15:00",228484,12.6,0.783,12.92,0.9,0.923,0.14
"2021-06-29 06:30:00",228485,12.6,0.781,12.84,0.9,0.922,0.14
"2021-06-29 06:45:00",228486,12.59,0.781,12.75,0.9,0.921,0.14
"2021-06-29 07:00:00",228487,12.59,0.783,12.66,0.9,0.924,0.14
"2021-06-29 07:15:00",228488,12.59,0.781,12.58,0.9,0.922,0.14
"2021-06-29 07:30:00",228489,12.61,0.78,12.52,0.9,0.921,0.14
"2021-06-29 07:45:00",228490,12.66,0.781,12.47,0.9,0.922,0.14
"2021-06-29 08:00:00",228491,12.74,0.781,12.45,0.9,0.922,0.14
"2021-06-29 08:15:00",228492,12.83,0.781,12.46,0.9,0.921,0.14
"2021-06-29 08:30:00",228493,12.96,0.781,12.5,0.9,0.921,0.14
"2021-06-29 08:45:00",228494,13.11,0.782,12.57,0.9,0.923,0.14
"2021-06-29 09:00:00",228495,13.3,0.782,12.67,0.9,0.923,0.14
"2021-06-29 09:15:00",228496,13.4,0.781,12.81,0.9,0.921,0.14
"2021-06-29 09:30:00",228497,13.39,0.782,12.97,0.9,0.923,0.14
"2021-06-29 09:45:00",228498,13.37,0.781,13.16,0.9,0.922,0.14
"2021-06-29 10:00:00",228499,13.35,0.782,13.4,0.9,0.923,0.14
"2021-06-29 10:15:00",228500,13.34,0.781,13.65,0.9,0.922,0.14
"2021-06-29 10:30:00",228501,13.31,0.783,13.87,0.9,0.924,0.14
"2021-06-29 10:45:00",228502,13.29,0.784,14.1,0.9,0.924,0.14
"2021-06-29 11:00:00",228503,13.28,0.782,14.3,0.9,0.922,0.14
"2021-06-29 11:15:00",228504,13.27,0.781,14.38,0.9,0.921,0.14
"2021-06-29 11:30:00",228505,13.27,0.782,14.4,0.9,0.922,0.14
"2021-06-29 11:45:00",228506,13.27,0.783,14.4,0.9,0.924,0.14
"2021-06-29 12:00:00",228507,13.27,0.783,14.42,0.9,0.923,0.14
"2021-06-29 12:15:00",228508,13.27,0.782,14.48,0.9,0.922,0.14
"2021-06-29 12:30:00",228509,13.27,0.78,14.56,0.9,0.921,0.14
"2021-06-29 12:45:00",228510,13.26,0.781,14.61,0.9,0.922,0.14
"2021-06-29 13:00:00",228511,13.26,0.782,14.6,0.9,0.922,0.14
"2021-06-29 13:15:00",228512,13.26,0.781,14.56,0.9,0.922,0.14
"2021-06-29 13:30:00",228513,13.27,0.781,14.54,0.9,0.921,0.14
"2021-06-29 13:45:00",228514,13.27,0.781,14.52,0.9,0.921,0.14
"2021-06-29 14:00:00",228515,13.22,0.779,14.47,0.9,0.919,0.14
"2021-06-29 14:15:00",228516,13.19,0.81,14.03,0.9,0.95,0.14
"2021-06-29 14:30:00",228517,13.17,0.88,12.7,0.9,1.021,0.14
"2021-06-29 14:45:00",228518,13.15,0.878,11.98,0.9,1.018,0.14
"2021-06-29 15:00:00",228519,13.13,0.848,12.49,0.9,0.989,0.14
"2021-06-29 15:15:00",228520,13.12,0.825,12.75,0.9,0.965,0.14
"2021-06-29 15:30:00",228521,13.1,0.816,12.97,0.9,0.956,0.14
"2021-06-29 15:45:00",228522,13.08,0.818,13.11,0.9,0.958,0.14
